Temperatur	Gewicht	Zeit
26.0048	242.879	214.8
25.9838	241.982	215.0
25.9947	242.086	215.2
25.9876	242.97	215.4
25.9842	241.865	215.6
25.9941	242.658	215.8
25.9909	242.658	216.0
25.9871	242.333	216.2
25.997	244.231	216.4
25.9895	243.269	216.6
25.9912	244.374	216.8
26.0077	242.515	217.0
25.9743	241.644	217.2
25.98	243.62	217.4
25.9918	241.176	217.6
25.9937	242.801	217.8
25.9743	242.398	218.0
25.9829	243.074	218.2
25.9729	242.528	218.4
25.9821	242.164	218.6
25.9813	242.229	218.8
25.9857	243.243	219.0
25.9937	243.672	219.2
25.9993	241.735	219.4
25.9844	242.71	219.6
25.9937	243.776	219.8
25.9987	243.191	220.0
25.9924	243.828	220.2
25.9777	242.671	220.4
25.9966	243.646	220.6
25.9899	242.606	220.8
25.9893	242.84	221.0
25.9964	243.321	221.2
25.9743	242.541	221.4
25.9809	243.035	221.6
25.9914	243.425	221.8
25.9945	242.645	222.0
26.0155	242.528	222.2
25.9998	242.97	222.4
26.0008	242.723	222.6
25.9924	242.45	222.8
25.9914	243.295	223.0
25.9834	241.774	223.2
26.0012	242.866	223.4
25.9882	242.723	223.6
25.9872	242.736	223.8
25.9928	243.581	224.0
25.9977	242.879	224.2
26.0038	242.879	224.4
25.9941	242.71	224.6
26.0002	243.074	224.8
26.004	242.034	225.0
25.9863	242.229	225.2
26.0054	242.333	225.4
26.0029	242.853	225.6
25.9979	242.853	225.8
26.0035	242.463	226.0
25.9899	240.643	226.2
25.9752	242.437	226.4
26.0031	242.45	226.6
25.9954	242.775	226.8
25.9951	241.202	227.0
25.9983	242.294	227.2
25.9983	243.49	227.4
25.9914	242.879	227.6
26.005	242.437	227.8
25.9947	240.929	228.0
25.9974	242.866	228.2
26.0035	242.736	228.4
26.004	242.606	228.6
26.0166	242.385	228.8
26.0057	242.476	229.0
26.0035	243.451	229.2
26.005	242.983	229.4
26.0017	242.281	229.6
26.0035	241.241	229.8
26.0086	242.853	230.0
25.9993	241.54	230.2
25.9987	242.97	230.4
25.9804	242.788	230.6
25.9945	242.281	230.8
25.9872	242.372	231.0
25.9951	242.996	231.2
25.9937	243.1	231.4
25.9941	243.308	231.6
25.9977	241.722	231.8
25.9935	242.905	232.0
25.9951	242.697	232.2
25.9974	242.359	232.4
25.9834	241.982	232.6
25.9941	241.475	232.8
25.9903	242.502	233.0
26.0006	243.035	233.2
26.0092	241.852	233.4
26.0071	242.619	233.6
26.0218	243.191	233.8
26.0071	242.411	234.0
26.005	243.529	234.2
25.9964	242.45	234.4
25.9861	243.074	234.6
26.0017	243.347	234.8
26.0204	243.776	235.0
26.0273	242.983	235.2
26.0082	243.035	235.4
25.9909	242.398	235.6
25.9979	243.308	235.8
26.004	243.633	236.0
26.0223	242.242	236.2
26.0015	242.554	236.4
26.0006	243.438	236.6
25.9964	243.243	236.8
26.0073	242.931	237.0
26.0086	243.256	237.2
25.9983	242.827	237.4
26.0012	241.943	237.6
26.0054	242.151	237.8
26.0113	243.191	238.0
26.0071	242.281	238.2
25.9974	243.217	238.4
26.021	243.477	238.6
26.0031	242.346	238.8
26.0029	242.411	239.0
25.9954	243.321	239.2
25.9964	242.983	239.4
25.9924	243.022	239.6
26.0008	242.502	239.8
25.9876	242.164	240.0
25.9935	243.88	240.2
26.004	242.164	240.4
25.9941	241.618	240.6
26.0155	242.346	240.8
25.9871	242.996	241.0
26.0048	242.424	241.2
25.9989	243.022	241.4
25.9871	242.567	241.6
25.9974	242.554	241.8
25.9918	242.983	242.0
26.0015	242.71	242.2
25.996	243.243	242.4
26.0021	243.529	242.6
25.9882	241.917	242.8
25.9844	242.515	243.0
25.9932	243.568	243.2
25.9947	242.801	243.4
26.0122	244.595	243.6
25.9912	242.736	243.8
25.9872	243.867	244.0
26.0006	242.268	244.2
26.0044	243.789	244.4
25.9848	242.593	244.6
25.9903	242.489	244.8
25.9739	243.1	245.0
25.9893	243.191	245.2
25.9977	242.905	245.4
25.9876	242.71	245.6
26.0035	243.074	245.8
25.9977	242.411	246.0
25.9935	243.048	246.2
25.9966	242.931	246.4
25.9937	243.334	246.6
25.9853	242.801	246.8
25.968	243.282	247.0
25.9987	242.879	247.2
25.9871	243.191	247.4
25.9851	244.049	247.6
25.9872	243.919	247.8
25.9871	243.815	248.0
25.9863	242.476	248.2
25.9819	243.321	248.4
25.98	242.385	248.6
25.9825	244.049	248.8
25.9752	243.737	249.0
25.9787	243.347	249.2
25.9768	243.932	249.4
25.989	242.853	249.6
25.9834	243.711	249.8
26.0008	243.113	250.0
25.983	242.775	250.2
25.9882	243.048	250.4
25.9928	242.723	250.6
25.9947	243.061	250.8
25.9714	242.801	251.0
25.9809	241.8	251.2
25.9932	243.022	251.4
25.9842	243.36	251.6
25.9794	241.93	251.8
26.004	243.282	252.0
26.008	243.633	252.2
25.9903	242.905	252.4
25.9937	244.01	252.6
25.9851	242.593	252.8
26.0059	244.023	253.0
25.9853	243.75	253.2
25.9903	243.724	253.4
25.9758	242.619	253.6
25.9813	242.905	253.8
25.988	242.58	254.0
25.9809	242.372	254.2
25.9876	243.698	254.4
25.9871	242.71	254.6
25.9808	243.204	254.8
25.9851	243.347	255.0
25.9809	243.477	255.2
25.989	243.126	255.4
26.0136	243.113	255.6
26.0029	243.282	255.8
26.0021	242.658	256.0
25.9748	243.282	256.2
26.0071	242.606	256.4
26.004	242.84	256.6
25.9914	243.386	256.8
25.9918	241.8	257.0
25.9932	240.305	257.2
26.0017	242.502	257.4
25.9989	243.36	257.6
25.9857	242.983	257.8
25.9882	243.113	258.0
25.9935	242.502	258.2
25.9794	242.463	258.4
25.9857	242.515	258.6
25.9924	241.566	258.8
25.9876	242.762	259.0
25.9922	242.632	259.2
26.0021	243.802	259.4
25.9809	243.087	259.6
25.9918	242.398	259.8
25.9863	242.879	260.0
26.0044	242.411	260.2
25.9752	242.996	260.4
25.9941	243.386	260.6
25.9966	243.282	260.8
25.9996	244.049	261.0
25.9842	241.462	261.2
25.9798	243.23	261.4
25.9918	243.139	261.6
25.9819	242.918	261.8
26.0021	241.839	262.0
25.9954	243.425	262.2
25.9893	242.047	262.4
25.9954	241.644	262.6
25.9974	242.736	262.8
25.9918	243.282	263.0
25.9718	242.593	263.2
25.9993	242.567	263.4
25.9941	243.347	263.6
25.9947	243.724	263.8
25.9762	242.788	264.0
25.989	241.982	264.2
25.9857	243.867	264.4
25.9834	242.463	264.6
25.9798	243.646	264.8
25.9912	244.244	265.0
25.9903	243.841	265.2
25.9762	242.931	265.4
25.9903	243.503	265.6
25.9808	244.127	265.8
25.9876	241.488	266.0
25.9928	242.476	266.2
25.9834	244.465	266.4
25.9842	242.697	266.6
25.9924	242.684	266.8
25.9966	243.217	267.0
25.983	242.892	267.2
25.9914	242.827	267.4
25.9979	243.204	267.6
25.9804	242.983	267.8
25.9909	243.061	268.0
25.9932	243.399	268.2
25.9903	243.23	268.4
25.9838	242.931	268.6
25.9895	244.205	268.8
25.9974	243.425	269.0
25.9722	242.723	269.2
25.9781	242.892	269.4
25.9813	242.073	269.6
25.9771	243.243	269.8
25.9712	243.685	270.0
25.9844	244.452	270.2
25.9882	242.762	270.4
25.9848	242.671	270.6
26.0082	243.269	270.8
25.9964	243.217	271.0
25.9863	242.008	271.2
25.9956	244.205	271.4
25.988	242.944	271.6
25.9851	243.1	271.8
25.9905	243.009	272.0
25.9956	244.322	272.2
25.9918	242.424	272.4
25.98	243.789	272.6
25.9941	243.126	272.8
25.9886	242.684	273.0
25.9853	242.827	273.2
26.0021	242.671	273.4
25.9882	243.594	273.6
26.0006	242.671	273.8
25.9941	242.151	274.0
25.9945	242.853	274.2
25.9851	244.491	274.4
25.9903	243.49	274.6
25.9964	242.567	274.8
25.9708	243.594	275.0
25.9954	242.398	275.2
25.9794	243.88	275.4
25.9932	242.567	275.6
25.9912	243.828	275.8
25.9909	243.022	276.0
25.9691	243.464	276.2
25.9785	244.842	276.4
25.9735	243.321	276.6
25.9821	244.01	276.8
25.9756	243.906	277.0
25.9729	242.918	277.2
25.9787	243.997	277.4
25.9882	242.944	277.6
25.9649	243.087	277.8
25.9893	242.71	278.0
25.9829	242.528	278.2
25.9867	242.671	278.4
25.9863	244.387	278.6
25.9872	243.217	278.8
25.9598	243.529	279.0
26.0038	242.892	279.2
25.9945	243.347	279.4
25.9922	242.099	279.6
25.9781	243.815	279.8
25.9804	242.437	280.0
25.9735	242.762	280.2
25.9703	243.724	280.4
25.9718	242.97	280.6
25.9871	242.476	280.8
25.9628	243.178	281.0
25.9663	242.827	281.2
25.9768	242.97	281.4
25.9661	242.749	281.6
25.9989	242.177	281.8
25.9867	242.814	282.0
25.9661	243.386	282.2
25.9743	243.009	282.4
25.9663	242.606	282.6
25.9756	242.593	282.8
25.9672	243.555	283.0
25.9804	242.892	283.2
25.9867	242.255	283.4
25.9787	242.203	283.6
25.9809	243.75	283.8
25.9842	243.386	284.0
25.9871	244.101	284.2
25.9867	243.633	284.4
25.9777	242.463	284.6
25.9954	243.269	284.8
25.9777	243.373	285.0
25.9756	243.035	285.2
25.9863	243.62	285.4
25.9886	241.826	285.6
25.9893	243.308	285.8
25.9974	242.06	286.0
25.98	242.775	286.2
25.9853	243.165	286.4
25.9825	243.256	286.6
25.9853	243.698	286.8
25.9867	243.438	287.0
25.9903	242.45	287.2
25.9729	242.541	287.4
25.9682	242.567	287.6
25.9756	243.308	287.8
25.9663	242.177	288.0
25.9689	243.646	288.2
25.9722	241.917	288.4
25.9989	242.593	288.6
25.9863	242.918	288.8
26.0025	242.736	289.0
25.9842	243.373	289.2
25.9756	243.347	289.4
25.9863	242.632	289.6
25.9947	242.645	289.8
26.004	243.529	290.0
26.0021	242.567	290.2
25.9928	243.022	290.4
25.9848	243.308	290.6
25.9844	243.126	290.8
26.0015	243.282	291.0
26.0096	242.762	291.2
25.9821	243.997	291.4
25.9787	243.568	291.6
25.9924	243.945	291.8
25.9987	242.879	292.0
26.0029	243.698	292.2
26.0159	243.048	292.4
25.9956	244.01	292.6
26.005	242.645	292.8
25.9922	243.074	293.0
25.9954	242.528	293.2
26.0002	241.683	293.4
25.983	242.606	293.6
25.997	243.789	293.8
26.0063	243.646	294.0
25.9951	242.879	294.2
26.0149	242.749	294.4
25.988	242.32	294.6
25.9829	243.139	294.8
25.9777	243.217	295.0
25.9838	242.788	295.2
25.9924	242.45	295.4
25.968	242.476	295.6
25.9842	243.269	295.8
25.9708	242.567	296.0
25.983	241.696	296.2
26.0012	242.84	296.4
25.9998	242.359	296.6
25.997	242.281	296.8
25.9983	243.152	297.0
25.9977	241.982	297.2
25.9735	243.75	297.4
25.997	242.515	297.6
25.9935	243.035	297.8
25.9861	242.06	298.0
25.9842	241.982	298.2
26.0029	243.49	298.4
25.9928	244.14	298.6
25.9867	243.295	298.8
25.989	243.841	299.0
25.9844	243.243	299.2
26.0025	243.828	299.4
25.9928	243.516	299.6
25.989	243.412	299.8
25.9954	242.762	300.0
25.9966	242.645	300.2
26.0071	242.658	300.4
25.9735	243.36	300.6
25.9909	243.061	300.8
25.9903	243.282	301.0
25.9947	242.775	301.2
25.9928	242.021	301.4
25.9914	244.192	301.6
25.9775	242.216	301.8
25.9804	241.735	302.0
25.9867	243.048	302.2
26.0124	243.594	302.4
26.0012	241.826	302.6
26.0092	243.191	302.8
25.9987	242.216	303.0
25.9834	242.931	303.2
25.9863	242.567	303.4
25.9804	242.502	303.6
26.008	242.866	303.8
26.0096	243.087	304.0
25.9853	242.138	304.2
25.9722	243.945	304.4
26.0038	242.892	304.6
25.9966	242.879	304.8
25.9979	243.009	305.0
26.0035	244.179	305.2
26.0073	242.736	305.4
25.9903	242.697	305.6
25.9954	243.022	305.8
25.9935	243.295	306.0
25.9872	243.932	306.2
26.0025	243.152	306.4
25.9871	243.581	306.6
25.9979	243.386	306.8
26.0038	242.736	307.0
25.9998	244.231	307.2
25.9945	242.788	307.4
25.9922	242.372	307.6
25.9903	243.438	307.8
25.9956	243.243	308.0
25.9941	243.425	308.2
25.9691	243.022	308.4
25.9909	243.399	308.6
25.9844	242.372	308.8
26.0025	243.074	309.0
25.9844	242.892	309.2
25.988	242.827	309.4
25.9771	243.191	309.6
25.9945	242.437	309.8
26.0021	243.633	310.0
25.9935	242.008	310.2
26.0048	243.711	310.4
25.9974	242.437	310.6
25.996	242.346	310.8
25.9914	242.658	311.0
25.9918	243.282	311.2
25.9922	242.164	311.4
25.9935	242.385	311.6
25.9699	242.138	311.8
25.9804	242.528	312.0
25.9935	241.943	312.2
25.9882	243.412	312.4
25.9872	243.906	312.6
25.9825	241.67	312.8
25.989	242.632	313.0
25.9768	244.27	313.2
25.9768	242.996	313.4
25.9853	241.93	313.6
25.9785	242.268	313.8
25.9834	241.774	314.0
25.9838	242.138	314.2
25.9905	242.84	314.4
25.9993	243.269	314.6
25.9895	242.567	314.8
25.9947	243.126	315.0
25.9838	242.749	315.2
25.9748	242.788	315.4
25.9699	242.866	315.6
25.9762	242.008	315.8
25.9819	243.347	316.0
25.9857	242.567	316.2
25.9695	242.567	316.4
26.0099	241.8	316.6
25.988	242.398	316.8
25.9724	242.632	317.0
25.9825	242.567	317.2
25.9842	242.788	317.4
25.9954	242.905	317.6
25.979	242.84	317.8
25.9808	242.957	318.0
25.9821	242.736	318.2
25.983	243.269	318.4
26.0057	242.879	318.6
25.9895	242.736	318.8
25.983	242.58	319.0
25.9924	242.476	319.2
25.9882	242.45	319.4
25.988	243.88	319.6
25.9903	242.996	319.8
25.9857	242.398	320.0
25.9798	242.398	320.2
25.9712	241.475	320.4
25.9867	242.983	320.6
25.9876	242.151	320.8
26.0008	243.906	321.0
25.9882	242.814	321.2
25.9977	243.425	321.4
25.9935	243.815	321.6
25.989	242.073	321.8
25.9932	244.205	322.0
25.9853	243.269	322.2
26.0021	243.568	322.4
25.9861	242.944	322.6
25.989	244.439	322.8
25.9905	243.555	323.0
25.9882	242.242	323.2
25.9804	242.801	323.4
25.9794	241.826	323.6
25.9998	243.412	323.8
25.9909	242.996	324.0
25.9935	241.878	324.2
25.9924	243.152	324.4
25.979	243.399	324.6
25.9834	243.1	324.8
25.9775	242.307	325.0
25.9895	242.19	325.2
25.9745	243.75	325.4
25.988	243.789	325.6
25.9743	243.009	325.8
25.9893	243.152	326.0
25.9712	242.983	326.2
25.9932	242.372	326.4
25.9857	242.606	326.6
25.9785	243.503	326.8
25.9748	243.672	327.0
25.9876	242.424	327.2
26.0054	242.723	327.4
26.0096	242.866	327.6
26.0063	243.061	327.8
25.9882	242.242	328.0
25.988	243.737	328.2
25.9861	243.165	328.4
26.0006	242.866	328.6
25.9876	243.49	328.8
25.9821	242.229	329.0
25.9739	244.296	329.2
25.9951	242.216	329.4
25.9905	243.854	329.6
25.9853	243.087	329.8
26.0006	242.099	330.0
25.9905	242.944	330.2
25.9705	243.321	330.4
25.9705	243.009	330.6
25.9785	243.243	330.8
25.9758	243.503	331.0
25.983	242.073	331.2
25.9825	242.437	331.4
25.9781	242.346	331.6
25.9775	242.333	331.8
25.9745	243.36	332.0
25.9951	242.918	332.2
25.98	242.125	332.4
25.9903	243.477	332.6
25.9735	242.411	332.8
25.9842	242.905	333.0
25.9708	243.919	333.2
25.9932	242.463	333.4
25.9821	243.724	333.6
25.9787	243.62	333.8
25.9647	242.294	334.0
25.9954	243.997	334.2
25.9867	243.022	334.4
25.9834	243.438	334.6
25.9867	244.127	334.8
25.9895	243.633	335.0
25.9867	243.035	335.2
25.983	243.737	335.4
25.9745	243.737	335.6
25.9848	243.568	335.8
25.9771	243.646	336.0
25.9983	16759.912	336.2
25.9813	243.048	336.4
26.0096	242.879	336.6
25.9909	244.413	336.8
25.9804	243.906	337.0
25.9813	243.256	337.2
25.9781	243.321	337.4
25.9924	242.177	337.6
25.9886	243.958	337.8
25.9905	242.996	338.0
25.9909	243.581	338.2
25.9935	242.697	338.4
25.9966	243.997	338.6
25.9983	242.242	338.8
25.9886	242.697	339.0
25.9748	242.684	339.2
25.9945	243.23	339.4
25.979	242.645	339.6
25.9899	241.787	339.8
25.9882	243.62	340.0
25.9932	242.385	340.2
25.9834	242.164	340.4
25.9876	242.736	340.6
26.0029	243.373	340.8
26.0048	243.269	341.0
26.0008	243.23	341.2
25.9918	242.476	341.4
25.9905	242.905	341.6
25.9787	242.996	341.8
25.9893	243.126	342.0
26.0096	243.269	342.2
25.9924	244.231	342.4
26.0099	243.633	342.6
25.9909	243.256	342.8
25.9867	241.683	343.0
25.9851	243.737	343.2
25.9819	243.685	343.4
25.9768	243.269	343.6
26.0145	244.374	343.8
26.0044	243.672	344.0
26.008	243.893	344.2
25.9974	241.683	344.4
25.9895	243.334	344.6
26.0006	242.463	344.8
25.9951	242.645	345.0
25.9956	243.321	345.2
25.9966	242.307	345.4
26.0071	242.827	345.6
25.9956	243.412	345.8
25.9914	242.177	346.0
25.9844	243.438	346.2
26.0012	242.359	346.4
26.0048	242.931	346.6
25.9951	243.529	346.8
25.9979	242.606	347.0
25.9941	243.061	347.2
25.9956	242.996	347.4
26.0109	242.905	347.6
25.9886	243.178	347.8
25.9954	243.126	348.0
25.9819	243.412	348.2
25.9844	243.425	348.4
26.0057	242.762	348.6
25.9924	242.762	348.8
25.9851	241.67	349.0
26.0021	242.45	349.2
26.0115	243.139	349.4
25.9966	243.087	349.6
26.0176	242.905	349.8
26.0021	244.049	350.0
25.9987	243.36	350.2
25.9993	243.633	350.4
25.988	242.398	350.6
26.0271	242.359	350.8
25.9848	243.178	351.0
25.9886	241.865	351.2
26.0122	242.97	351.4
25.9941	242.983	351.6
25.9876	243.542	351.8
25.9872	242.905	352.0
26.0067	242.918	352.2
25.9966	243.36	352.4
26.009	242.866	352.6
25.968	243.23	352.8
25.98	242.619	353.0
25.9808	243.061	353.2
26.0044	242.892	353.4
26.0006	242.944	353.6
26.0067	243.308	353.8
25.9914	242.593	354.0
25.9844	242.047	354.2
25.9861	243.893	354.4
25.9979	242.853	354.6
25.9983	243.165	354.8
25.996	243.178	355.0
25.9829	243.503	355.2
25.9899	243.919	355.4
26.0086	242.333	355.6
25.9861	243.516	355.8
25.9945	243.256	356.0
26.0002	243.373	356.2
25.9928	242.775	356.4
25.9979	242.801	356.6
25.9903	243.88	356.8
25.9804	242.827	357.0
25.9909	242.385	357.2
25.9834	244.244	357.4
25.9848	243.204	357.6
25.9932	243.672	357.8
26.0105	243.399	358.0
25.9857	243.256	358.2
25.9672	243.321	358.4
26.0073	243.646	358.6
25.9899	244.53	358.8
25.9867	243.724	359.0
25.9819	243.516	359.2
25.9781	242.333	359.4
25.9819	242.502	359.6
25.9954	243.152	359.8
25.9861	243.646	360.0
25.9893	243.88	360.2
25.9853	242.255	360.4
25.988	242.723	360.6
25.98	242.06	360.8
25.9718	242.242	361.0
25.9756	242.853	361.2
25.9895	243.633	361.4
25.9861	243.698	361.6
25.989	242.619	361.8
25.9851	243.724	362.0
25.9634	242.541	362.2
25.9809	242.619	362.4
25.9924	243.802	362.6
25.9834	243.048	362.8
25.9895	242.021	363.0
25.9809	242.463	363.2
25.968	244.452	363.4
25.9867	243.165	363.6
25.9964	243.178	363.8
25.9819	242.541	364.0
25.9762	242.151	364.2
25.9928	242.307	364.4
25.9834	243.152	364.6
25.9745	243.646	364.8
25.9819	242.71	365.0
25.9809	243.841	365.2
25.9775	242.177	365.4
25.9777	243.061	365.6
25.9893	243.022	365.8
25.9956	242.268	366.0
25.9718	242.762	366.2
25.9714	242.788	366.4
25.9928	242.125	366.6
25.9733	243.399	366.8
25.9844	243.191	367.0
25.9842	243.282	367.2
25.9777	243.724	367.4
25.9863	244.595	367.6
25.9886	242.723	367.8
25.9861	242.476	368.0
25.989	243.191	368.2
25.9638	242.242	368.4
25.9918	243.321	368.6
25.9781	243.672	368.8
25.9787	241.033	369.0
25.9777	243.152	369.2
25.9766	243.204	369.4
25.9735	243.113	369.6
25.9876	243.789	369.8
25.9876	243.386	370.0
25.979	244.023	370.2
25.9748	242.424	370.4
25.9722	242.034	370.6
25.9729	242.541	370.8
25.9798	242.164	371.0
25.9708	244.361	371.2
25.979	242.684	371.4
25.9882	244.504	371.6
25.9607	243.763	371.8
25.9771	242.931	372.0
25.9804	243.334	372.2
25.9851	243.36	372.4
25.983	242.918	372.6
25.9909	242.502	372.8
25.9756	242.684	373.0
25.983	243.776	373.2
25.9808	243.23	373.4
25.9808	242.71	373.6
25.9546	242.957	373.8
25.9819	243.295	374.0
25.9857	242.502	374.2
25.9748	243.217	374.4
25.9729	242.775	374.6
25.9964	243.23	374.8
25.9775	243.152	375.0
25.9947	243.243	375.2
25.9787	242.775	375.4
25.9886	243.048	375.6
25.9853	243.191	375.8
25.9775	243.035	376.0
25.9912	242.632	376.2
25.9989	243.126	376.4
25.9937	242.398	376.6
25.9893	242.021	376.8
25.9863	242.71	377.0
25.9903	243.256	377.2
25.9785	242.697	377.4
25.9743	243.503	377.6
25.9834	243.581	377.8
25.988	243.373	378.0
25.9771	242.71	378.2
25.9871	241.293	378.4
25.9861	243.074	378.6
25.9945	243.282	378.8
25.9882	242.619	379.0
25.9918	243.789	379.2
26.0008	242.463	379.4
25.9813	242.775	379.6
25.9954	242.593	379.8
25.9842	243.425	380.0
25.9872	242.151	380.2
25.9848	242.593	380.4
25.9851	243.685	380.6
25.9787	244.673	380.8
25.9781	243.425	381.0
25.9941	243.1	381.2
25.9853	243.685	381.4
26.0017	242.918	381.6
25.9903	242.957	381.8
25.9853	243.243	382.0
25.979	243.282	382.2
26.0031	243.906	382.4
25.9993	242.853	382.6
25.9842	242.853	382.8
25.9838	242.151	383.0
25.9956	243.36	383.2
25.9758	243.204	383.4
25.967	241.592	383.6
25.9918	243.074	383.8
25.9903	242.892	384.0
25.9882	242.619	384.2
25.9798	244.465	384.4
25.9794	242.71	384.6
25.9945	242.983	384.8
25.9932	243.269	385.0
25.9861	242.151	385.2
25.9781	243.672	385.4
25.9775	242.58	385.6
25.9882	243.152	385.8
25.9956	241.852	386.0
25.9848	243.503	386.2
25.9838	243.737	386.4
25.9871	243.36	386.6
25.9914	242.099	386.8
25.9871	243.854	387.0
26.0096	241.813	387.2
25.979	242.476	387.4
25.9903	243.62	387.6
25.9918	242.684	387.8
25.9977	241.995	388.0
25.9762	243.542	388.2
25.979	243.048	388.4
25.9876	243.334	388.6
25.9771	242.892	388.8
25.9895	242.944	389.0
25.9838	243.672	389.2
25.9989	242.788	389.4
25.9809	242.632	389.6
25.9787	242.606	389.8
25.9848	242.359	390.0
25.9928	242.84	390.2
25.9922	243.633	390.4
25.9951	243.074	390.6
25.9798	242.268	390.8
26.0006	243.581	391.0
25.9922	243.737	391.2
25.9718	241.8	391.4
25.9912	242.567	391.6
25.9914	242.879	391.8
25.9785	242.71	392.0
25.9735	242.45	392.2
25.9867	242.307	392.4
25.9785	242.424	392.6
25.9809	243.477	392.8
25.967	242.411	393.0
25.9808	242.515	393.2
25.983	242.541	393.4
25.9945	241.93	393.6
25.9974	242.619	393.8
25.9689	242.047	394.0
25.9899	242.307	394.2
25.9756	243.594	394.4
25.9676	242.788	394.6
25.9672	242.411	394.8
25.9838	243.178	395.0
25.9743	243.048	395.2
25.9743	243.009	395.4
25.9705	241.761	395.6
25.9821	242.645	395.8
25.9739	243.334	396.0
25.9689	242.463	396.2
25.9848	243.126	396.4
25.983	242.736	396.6
25.9918	243.347	396.8
25.9876	243.1	397.0
25.9756	242.931	397.2
25.9695	242.97	397.4
25.9588	243.334	397.6
25.9851	242.853	397.8
25.9804	243.282	398.0
25.9758	242.398	398.2
25.988	242.411	398.4
25.98	242.476	398.6
25.9695	242.866	398.8
25.9903	243.36	399.0
25.9922	241.917	399.2
25.9928	242.086	399.4
25.9863	242.671	399.6
25.9882	242.216	399.8
25.9813	244.257	400.0
25.9882	242.606	400.2
25.9899	242.619	400.4
26.0002	242.242	400.6
25.9918	243.009	400.8
25.9893	242.879	401.0
25.9857	242.45	401.2
25.9857	242.281	401.4
25.9808	242.411	401.6
25.979	243.854	401.8
25.9912	242.19	402.0
25.9781	242.723	402.2
25.9903	243.347	402.4
25.9899	242.346	402.6
25.9809	242.086	402.8
25.9829	242.684	403.0
25.9912	241.761	403.2
25.9756	242.619	403.4
25.9829	243.763	403.6
25.9851	242.268	403.8
25.9798	241.566	404.0
25.997	243.633	404.2
25.979	242.294	404.4
26.0031	243.178	404.6
25.9712	242.528	404.8
25.9844	243.997	405.0
25.9876	243.763	405.2
25.9752	242.671	405.4
25.9821	242.307	405.6
25.9848	243.113	405.8
25.9842	241.618	406.0
25.9914	243.178	406.2
25.9768	242.957	406.4
25.9647	243.438	406.6
25.9691	242.632	406.8
25.956	241.306	407.0
25.9838	243.009	407.2
25.9682	243.126	407.4
26.0015	243.776	407.6
25.989	243.139	407.8
25.9819	242.086	408.0
25.996	242.58	408.2
25.9821	242.242	408.4
25.9848	242.671	408.6
25.9705	243.334	408.8
25.9714	241.54	409.0
25.9777	244.621	409.2
25.9729	242.567	409.4
25.9974	242.775	409.6
25.9996	242.762	409.8
25.9781	243.061	410.0
25.9861	242.411	410.2
25.9666	242.372	410.4
25.9857	243.152	410.6
25.9857	242.567	410.8
25.983	242.528	411.0
25.9672	242.437	411.2
25.9853	241.826	411.4
25.9762	242.255	411.6
25.9748	242.19	411.8
25.9979	242.45	412.0
25.9964	241.709	412.2
25.9882	242.645	412.4
25.9758	242.476	412.6
25.979	241.787	412.8
25.9735	243.49	413.0
25.9945	243.152	413.2
25.9876	242.827	413.4
25.9663	242.255	413.6
25.9686	242.359	413.8
25.9842	241.878	414.0
25.9829	242.541	414.2
25.9989	241.072	414.4
25.9781	243.308	414.6
25.9935	242.97	414.8
25.9989	241.787	415.0
25.9989	242.736	415.2
26.0008	242.242	415.4
25.9903	242.346	415.6
25.9964	241.943	415.8
25.9941	241.891	416.0
25.9932	242.723	416.2
25.9912	243.23	416.4
25.9785	242.073	416.6
25.9903	243.516	416.8
25.9708	242.567	417.0
25.9945	242.021	417.2
25.9886	243.334	417.4
25.9872	242.45	417.6
25.9979	241.891	417.8
25.9775	242.086	418.0
25.9739	242.307	418.2
